BEGIN_VERTICES
<Acrelândia, -10.0764608, -67.0586512, 0.0>
<Sãoluísdoquitunde, Joaquimgomes, 29.075544092348167, true>
<Sãoluísdoquitunde, Jundiá, 42.072024925318985, true>
<Sãoluísdoquitunde, Maceió, 40.23062378020957, true>
<Sãoluísdoquitunde, Matrizdecamaragibe, 18.665200199843863, true>
<Sãoluísdoquitunde, Messias, 31.685168950459264, true>
<Sãoluísdoquitunde, Murici, 41.81592828067125, true>
<Sãoluísdoquitunde, Novolino, 43.36670751435651, true>
<Sãoluísdoquitunde, Paripueira, 16.12894831814972, true>
<Sãoluísdoquitunde, Passodecamaragibe, 11.486412015112379, true>
<Sãoluísdoquitunde, Portocalvo, 34.552852266041135, true>
<Sãoluísdoquitunde, Portodepedras, 33.13509600670765, true>
<Sãoluísdoquitunde, Riolargo, 35.3475172053639, true>
<Sãoluísdoquitunde, Santaluziadonorte, 42.84517587266689, true>
<Sãoluísdoquitunde, Sãomigueldosmilagres, 21.219015285095683, true>
<Sãoluísdoquitunde, Satuba, 40.388899606259194, true>
<Sãomigueldoscampos, Barradesãomiguel, 24.122373020474097, true>
<Sãomigueldoscampos, Bocadamata, 19.646709060549348, true>
<Sãomigueldoscampos, Cajueiro, 42.969317843127655, true>
<Sãomigueldoscampos, Coqueiroseco, 36.85151424292857, true>
<Sãomigueldoscampos, Coruripe, 38.934189624068594, true>
<Sãomigueldoscampos, Junqueiro, 43.741865969918365, true>
<Sãomigueldoscampos, Limoeirodeanadia, 45.20242848002827, true>
<Sãomigueldoscampos, Maceió, 45.54113900351407, true>
<Sãomigueldoscampos, Marechaldeodoro, 23.865008406558317, true>
<Sãomigueldoscampos, Maribondo, 31.926978083919657, true>
<Sãomigueldoscampos, Pindoba, 39.78454235316462, true>
<Sãomigueldoscampos, Riolargo, 44.403819206741915, true>
<Sãomigueldoscampos, Roteiro, 14.753968893594742, true>
<Sãomigueldoscampos, Santaluziadonorte, 36.40953941280739, true>
<Sãomigueldoscampos, Satuba, 38.337569810146235, true>
<Sãomigueldoscampos, Tanqued`arca, 45.52535827452942, true>
<Sãomigueldoscampos, Taquarana, 45.48668057577429, true>
<Sãomigueldoscampos, Teotôniovilela, 31.51560662890686, true>
<Sãomigueldosmilagres, Barradesantoantônio, 21.379691732711503, true>
<Sãomigueldosmilagres, Flexeiras, 38.30755740739144, true>
<Sãomigueldosmilagres, Jacuípe, 48.481487499099856, true>
<Sãomigueldosmilagres, Japaratinga, 23.57371342357337, true>
<Sãomigueldosmilagres, Joaquimgomes, 43.594380553169636, true>
<Sãomigueldosmilagres, Jundiá, 41.479250795798656, true>
<Sãomigueldosmilagres, Maragogi, 33.240020093951955, true>
<Sãomigueldosmilagres, Matrizdecamaragibe, 20.708399502729392, true>
<Sãomigueldosmilagres, Novolino, 48.180364233315224, true>
<Sãomigueldosmilagres, Paripueira, 29.212632331608138, true>
<Sãomigueldosmilagres, Passodecamaragibe, 12.947809094693856, true>
<Sãomigueldosmilagres, Portocalvo, 24.10644568767869, true>
<Sãomigueldosmilagres, Portodepedras, 14.162808988782809, true>
<Sãomigueldosmilagres, Sãoluísdoquitunde, 21.219015285095683, true>
<Sãomigueldosmilagres, Sãojosédacoroagrande, 48.65488617270739, true>
<Satuba, Barradesantoantônio, 39.1264485101607, true>
<Satuba, Barradesãomiguel, 28.807352844036323, true>
<Satuba, Bocadamata, 43.25588171836518, true>
<Satuba, Branquinha, 42.06782148790265, true>
<Satuba, Cajueiro, 41.00504075558427, true>
<Satuba, Coqueiroseco, 7.860492157665831, true>
<Satuba, Flexeiras, 34.59119098283455, true>
<Satuba, Joaquimgomes, 49.483234917550774, true>
<Satuba, Maceió, 15.452168733858546, true>
<Satuba, Marechaldeodoro, 17.2930144881833, true>
<Satuba, Messias, 19.777315526626168, true>
<Satuba, Murici, 31.82202195709035, true>
<Satuba, Paripueira, 32.270094205119946, true>
<Satuba, Riolargo, 10.496491753264158, true>
<Satuba, Roteiro, 33.8038031140919, true>
<Satuba, Santaluziadonorte, 3.6243309250755247, true>
<Satuba, Sãoluísdoquitunde, 40.388899606259194, true>
<Satuba, Sãomigueldoscampos, 38.337569810146235, true>
<Senadorruipalmeira, Canapi, 42.50881434489823, true>
<Senadorruipalmeira, Doisriachos, 40.728649529476954, true>
<Senadorruipalmeira, Inhapi, 42.06912795446946, true>
<Senadorruipalmeira, Jacarédoshomens, 33.019923847189226, true>
<Senadorruipalmeira, Matagrande, 49.369583149116536, true>
<Senadorruipalmeira, Monteirópolis, 27.14797268206338, true>
<Senadorruipalmeira, Olhod`águadasflores, 19.175770028381937, true>
<Senadorruipalmeira, Olhod`águadocasado, 41.0219231395062, true>
<Senadorruipalmeira, Ourobranco, 35.94660754378764, true>
<Senadorruipalmeira, Pãodeaçúcar, 31.133448734223617, true>
<Senadorruipalmeira, Poçodastrincheiras, 26.27545369860609, true>
<Senadorruipalmeira, Santanadoipanema, 25.532898166257613, true>
<Senadorruipalmeira, Sãojosédatapera, 12.730852218398136, true>
<Senadorruipalmeira, Canindédesãofrancisco, 41.74696118911653, true>
<Senadorruipalmeira, Poçoredondo, 44.83610295655394, true>
<Tanqued`arca, Arapiraca, 35.26236518377666, true>
<Tanqued`arca, Bocadamata, 26.963025303040514, true>
<Tanqued`arca, Cajueiro, 33.85504288556824, true>
<Tanqued`arca, Chãpreta, 34.335234832739374, true>
<Tanqued`arca, Coitédonóia, 19.532187431820084, true>
<Tanqued`arca, Craíbas, 37.73976540839078, true>
<Tanqued`arca, Estreladealagoas, 39.26571387460962, true>
<Tanqued`arca, Feiragrande, 48.4942462035322, true>
<Tanqued`arca, Igaci, 21.80393975146781, true>
<Tanqued`arca, Junqueiro, 41.738960502877646, true>
<Tanqued`arca, Lagoadacanoa, 47.389389325506144, true>
<Tanqued`arca, Limoeirodeanadia, 24.55443949916908, true>
<Tanqued`arca, Maribondo, 14.703090555484248, true>
<Tanqued`arca, Palmeiradosíndios, 26.22975028946067, true>
<Tanqued`arca, Paulojacinto, 19.865987678187572, true>
<Tanqued`arca, Pindoba, 17.232100668601255, true>
<Tanqued`arca, Quebrangulo, 24.195591992459264, true>
<Tanqued`arca, Santanadomundaú, 46.761536664135846, true>
<Tanqued`arca, Sãomigueldoscampos, 45.52535827452942, true>
<Tanqued`arca, Taquarana, 13.975955771476345, true>
<Tanqued`arca, Teotôniovilela, 42.28962648810837, true>
<Tanqued`arca, Bomconselho, 49.13319259197892, true>
<Tanqued`arca, Correntes, 46.72415741637596, true>
<Tanqued`arca, Lagoadoouro, 45.55638091376572, true>
<Taquarana, Arapiraca, 22.352183210990866, true>
<Taquarana, Bocadamata, 30.704029381099808, true>
<Taquarana, Cajueiro, 45.96310518064898, true>
<Taquarana, Chãpreta, 48.298968612937685, true>
<Taquarana, Coitédonóia, 9.73731247307632, true>
<Taquarana, Craíbas, 30.143334646806384, true>
<Taquarana, Estreladealagoas, 40.75679740545216, true>
<Taquarana, Feiragrande, 34.59877673602324, true>
<Taquarana, Giraudoponciano, 45.594415380084676, true>
<Taquarana, Igaci, 19.465367000231808, true>
<Taquarana, Junqueiro, 29.128922389074585, true>
<Taquarana, Lagoadacanoa, 34.298804658803334, true>
<Taquarana, Limoeirodeanadia, 10.847895970032823, true>
<Taquarana, Maribondo, 21.8984872989986, true>
<Taquarana, Palmeiradosíndios, 30.748584934407955, true>
<Taquarana, Paulojacinto, 33.778810837547184, true>
<Taquarana, Pindoba, 29.43066880639913, true>
<Taquarana, Quebrangulo, 36.26228901616281, true>
<Taquarana, Sãomigueldoscampos, 45.48668057577429, true>
<Taquarana, Tanqued`arca, 13.975955771476345, true>
<Taquarana, Teotôniovilela, 32.66546920236077, true>
<Teotôniovilela, Arapiraca, 37.411705510826984, true>
<Teotôniovilela, Bocadamata, 33.526738484035505, true>
<Teotôniovilela, Coitédonóia, 39.09735329711958, true>
<Teotôniovilela, Coruripe, 31.372523533853197, true>
<Teotôniovilela, Feiragrande, 34.737426532765255, true>
<Teotôniovilela, Felizdeserto, 43.311000977770156, true>
<Teotôniovilela, Igrejanova, 40.8125722522509, true>
<Teotôniovilela, Junqueiro, 13.242302078595873, true>
<Teotôniovilela, Lagoadacanoa, 42.65145443982282, true>
<Teotôniovilela, Limoeirodeanadia, 24.9922931782162, true>
<Teotôniovilela, Maribondo, 37.28209964586628, true>
<Teotôniovilela, Penedo, 48.91251486552596, true>
<Teotôniovilela, Pindoba, 48.81205798539532, true>
<Teotôniovilela, Roteiro, 42.54251630633071, true>
<Teotôniovilela, Sãomigueldoscampos, 31.51560662890686, true>
<Teotôniovilela, Tanqued`arca, 42.28962648810837, true>
<Teotôniovilela, Taquarana, 32.66546920236077, true>
<Traipu, Arapiraca, 44.266270780664854, true>
<Traipu, Craíbas, 47.104808433495336, true>
<Traipu, Feiragrande, 36.694082870704136, true>
<Traipu, Giraudoponciano, 21.182288263819352, true>
<Traipu, Igrejanova, 41.08209866943273, true>
<Traipu, Jacarédoshomens, 43.4885409461516, true>
<Traipu, Jaramataia, 34.30350644626728, true>
<Traipu, Lagoadacanoa, 32.54034954225125, true>
<Traipu, Majorisidoro, 48.72039877026794, true>
<Traipu, Monteirópolis, 48.99319970364872, true>
<Traipu, Olhod`águagrande, 23.23930442127018, true>
<Traipu, Portorealdocolégio, 29.939668174600122, true>
<Traipu, Amparodesãofrancisco, 19.721372132704786, true>
<Traipu, Aquidabã, 34.194119631557236, true>
<Traipu, Canhoba, 18.59468255255935, true>
<Traipu, Cedrodesãojoão, 33.97225342808772, true>
<Traipu, Cumbe, 46.807433917050304, true>
<Traipu, Gararu, 9.158059550168367, true>
<Traipu, Grachocardoso, 35.596320729688465, true>
<Traipu, Itabi, 20.465463787203383, true>
<Traipu, Japoatã, 47.32771746879813, true>
<Traipu, Malhadadosbois, 42.14137468329986, true>
<Traipu, Nossasenhoradelourdes, 13.20461962913133, true>
<Traipu, Portodafolha, 30.34640613246504, true>
<Traipu, Propriá, 32.412796380421575, true>
<Traipu, Telha, 29.498986071367995, true>
<Uniãodospalmares, Branquinha, 9.146639035877094, true>
<Uniãodospalmares, Cajueiro, 30.471879092309532, true>
<Uniãodospalmares, Chãpreta, 32.14413561042514, true>
<Uniãodospalmares, Colônialeopoldina, 42.980006013378194, true>
<Uniãodospalmares, Flexeiras, 35.31747412611723, true>
<Uniãodospalmares, Ibateguara, 22.180276273054215, true>
<Uniãodospalmares, Joaquimgomes, 30.31737668689183, true>
<Uniãodospalmares, Messias, 32.92740380362911, true>
<Uniãodospalmares, Murici, 18.86690351850303, true>
<Uniãodospalmares, Novolino, 46.16785808485889, true>
<Uniãodospalmares, Paulojacinto, 44.40805354316955, true>
<Uniãodospalmares, Pindoba, 45.59420647886101, true>
<Uniãodospalmares, Riolargo, 40.71243201310844, true>
<Uniãodospalmares, Santanadomundaú, 21.489405003229656, true>
<Uniãodospalmares, Sãojosédalaje, 17.25226528675231, true>
<Uniãodospalmares, Angelim, 41.619062338280635, true>
<Uniãodospalmares, Canhotinho, 36.88448367265274, true>
<Uniãodospalmares, Correntes, 33.928711227348636, true>
<Uniãodospalmares, Lagoadoouro, 48.02506091117956, true>
<Uniãodospalmares, Maraial, 47.74740979215246, true>
<Uniãodospalmares, Palmeirina, 37.03119631220497, true>
<Uniãodospalmares, Quipapá, 38.64850486805227, true>
<Uniãodospalmares, Sãobeneditodosul, 39.02247627772748, true>
<Amapá, Pracuúba, 33.54829378913231, true>
<Cutias, Ferreiragomes, 44.70179714232032, true>
<Cutias, Itaubal, 34.38599684429709, true>
<Ferreiragomes, Cutias, 44.70179714232032, true>
<Ferreiragomes, Itaubal, 45.94873098044145, true>
<Ferreiragomes, Portogrande, 30.355776870100495, true>
<Itaubal, Cutias, 34.38599684429709, true>
<Itaubal, Ferreiragomes, 45.94873098044145, true>
<Macapá, Santana, 41.526909782197556, true>
<Pedrabrancadoamaparí, Serradonavio, 15.00229627218151, true>
<Portogrande, Ferreiragomes, 30.355776870100495, true>
<Pracuúba, Amapá, 33.54829378913231, true>
<Pracuúba, Tartarugalzinho, 29.688714835716937, true>
<Santana, Macapá, 41.526909782197556, true>
<Serradonavio, Pedrabrancadoamaparí, 15.00229627218151, true>
<Tartarugalzinho, Pracuúba, 29.688714835716937, true>
<Alvarães, Tefé, 18.086336234147293, true>
<Alvarães, Uarini, 48.220887352658025, true>
<Amaturá, Santoantôniodoiçá, 41.94574042690241, true>
<Atalaiadonorte, Benjaminconstant, 17.836607538177475, true>
<Atalaiadonorte, Tabatinga, 31.929396994548412, true>
<Autazes, Novaolindadonorte, 20.846899331455553, true>
<Barreirinha, Parintins, 41.69891020814448, true>
<Benjaminconstant, Atalaiadonorte, 17.836607538177475, true>
<Benjaminconstant, Tabatinga, 19.10893465785472, true>
<Boavistadoramos, Maués, 48.419084609139574, true>
<Boavistadoramos, Urucurituba, 33.4894234543669, true>
<Careiro, Manaquiri, 43.51825375058316, true>
<Careirodavárzea, Iranduba, 31.018816005232942, true>
<Careirodavárzea, Manaus, 23.45619126212986, true>
<Guajará, Cruzeirodosul, 13.670760909910443, true>
<Guajará, Mânciolima, 35.16237006416631, true>
<Guajará, Rodriguesalves, 23.620103927608756, true>
<Iranduba, Careirodavárzea, 31.018816005232942, true>
<Iranduba, Manaquiri, 45.43384316235547, true>
<Iranduba, Manaus, 16.95890769960886, true>
<Manacapuru, Manaquiri, 25.304069936584987, true>
<Manaquiri, Careiro, 43.51825375058316, true>
<Manaquiri, Iranduba, 45.43384316235547, true>
<Manaquiri, Manacapuru, 25.304069936584987, true>
<Manaus, Careirodavárzea, 23.45619126212986, true>
<Manaus, Iranduba, 16.95890769960886, true>
<Maués, Boavistadoramos, 48.419084609139574, true>
<Nhamundá, Parintins, 49.5898827482383, true>
<Nhamundá, Terrasanta, 27.13008080254365, true>
<Novaolindadonorte, Autazes, 20.846899331455553, true>
<Parintins, Barreirinha, 41.69891020814448, true>
<Parintins, Nhamundá, 49.5898827482383, true>
<Santoantôniodoiçá, Amaturá, 41.94574042690241, true>
<Santoantôniodoiçá, Tonantins, 30.753437521318972, true>
<Sãosebastiãodouatumã, Urucará, 13.654914092121368, true>
<Sãosebastiãodouatumã, Urucurituba, 26.618853060472663, true>
<Tabatinga, Atalaiadonorte, 31.929396994548412, true>
<Tabatinga, Benjaminconstant, 19.10893465785472, true>
<Tefé, Alvarães, 18.086336234147293, true>
<Tonantins, Santoantôniodoiçá, 30.753437521318972, true>
<Uarini, Alvarães, 48.220887352658025, true>
<Urucará, Sãosebastiãodouatumã, 13.654914092121368, true>
<Urucará, Urucurituba, 19.631891884222807, true>
<Urucurituba, Boavistadoramos, 33.4894234543669, true>
<Urucurituba, Sãosebastiãodouatumã, 26.618853060472663, true>
<Urucurituba, Urucará, 19.631891884222807, true>
<Abaíra, Jussiape, 30.70600465536061, true>
<Abaíra, Livramentodenossasenhora, 47.77649465427996, true>
<Abaíra, Mucugê, 41.33175268104273, true>
<Abaíra, Piatã, 16.44596817181075, true>
<Abaíra, Riodecontas, 40.849256113447034, true>
<Abaré, Rodelas, 40.88253666672396, true>
<Abaré, Belémdesãofrancisco, 17.236935564091795, true>
<Abaré, Cabrobó, 31.849641516142583, true>
<Abaré, Itacuruba, 47.18495797907105, true>
<Acajutiba, Aporá, 6.836292925626274, true>
<Acajutiba, Cardealdasilva, 32.37640951719109, true>
<Acajutiba, Crisópolis, 22.053099353963756, true>
<Acajutiba, Esplanada, 16.631695551027303, true>
<Acajutiba, Inhambupe, 39.2558691800499, true>
<Acajutiba, Itapicuru, 45.55942648011572, true>
<Acajutiba, Jandaíra, 27.925011791876038, true>
<Acajutiba, Olindina, 47.71848517295868, true>
<Acajutiba, Cristinápolis, 35.648030488383576, true>
<Acajutiba, Tomardogeru, 38.09763279098645, true>
<Adustina, Coroneljoãosá, 35.183706259796374, true>
<Adustina, Novotriunfo, 40.43525495804735, true>
<Adustina, Paripiranga, 31.44584553743622, true>
<Adustina, Sítiodoquinto, 22.285825022997038, true>
<Adustina, Carira, 49.406447223081045, true>
<Adustina, Pedramole, 46.459400934469585, true>
<Adustina, Poçoverde, 20.37276206507788, true>
<Adustina, Simãodias, 39.554688542951126, true>
<Águafria, Alagoinhas, 48.012891845753906, true>
<Águafria, Aramari, 38.44105808245337, true>
<Águafria, Biritinga, 27.04083400890692, true>
<Águafria, Candeal, 39.30361158824145, true>
<Águafria, Coraçãodemaria, 42.91506701846598, true>
<Águafria, Feiradesantana, 49.27714641113958, true>
<Águafria, Ichu, 48.28116042652428, true>
<Águafria, Inhambupe, 45.100857430283526, true>
<Águafria, Irará, 20.425019967630877, true>
<Águafria, Lamarão, 16.649095761237323, true>
<Águafria, Ouriçangas, 23.58340002198425, true>
<Águafria, Pedrão, 34.314095865578004, true>
<Águafria, Santanópolis, 21.24672466150159, true>
<Águafria, Sátirodias, 35.1685914037911, true>
<Águafria, Tanquinho, 38.771684707866434, true>
<Águafria, Teofilândia, 48.89124329697989, true>
<Aiquara, Apuarema, 34.04525758709324, true>
<Aiquara, Barradorocha, 32.56332291172667, true>
<Aiquara, Boanova, 42.93886693964162, true>
<Aiquara, Dáriomeira, 34.063510720256666, true>
<Aiquara, Ibirataia, 27.607800527890802, true>
<Aiquara, Ipiaú, 16.781759680959134, true>
<Aiquara, Itagi, 13.442368729555842, true>
<Aiquara, Itagibá, 18.648576696928874, true>
<Aiquara, Itamari, 44.95122125318274, true>
<Aiquara, Itapitanga, 47.62280443100804, true>
<Aiquara, Jequié, 36.184389818809805, true>
<Aiquara, Jitaúna, 12.66256093158496, true>
<Aiquara, Manoelvitorino, 37.40543918700593, true>
<Aiquara, Novaibiá, 45.93370027185487, true>
<Aiquara, Ubatã, 40.84082818906734, true>
<Alagoinhas, Águafria, 48.012891845753906, true>
<Alagoinhas, Améliarodrigues, 46.84707218011719, true>
<Alagoinhas, Araças, 25.585028824466498, true>
<Alagoinhas, Aramari, 9.682455918619718, true>
<Alagoinhas, Conceiçãodojacuípe, 43.48876134717873, true>
<Alagoinhas, Coraçãodemaria, 37.75069429867356, true>
<Alagoinhas, Inhambupe, 38.777347142132136, true>
<Alagoinhas, Irará, 38.75330708206443, true>
<Alagoinhas, Itanagra, 43.39092281801432, true>
<Alagoinhas, Matadesãojoão, 46.04137047111849, true>
<Alagoinhas, Ouriçangas, 24.899392162917668, true>
<Alagoinhas, Pedrão, 24.840081408081552, true>
<Alagoinhas, Pojuca, 34.518880089304844, true>
<Alagoinhas, Santanópolis, 49.8100213510729, true>
<Alagoinhas, Sãosebastiãodopassé, 42.790076978600744, true>
<Almadina, Buerarema, 45.843864545730355, true>
<Almadina, Coaraci, 12.21543528431139, true>
<Almadina, Dáriomeira, 41.64425803573649, true>
<Almadina, Firminoalves, 43.19087948568836, true>
<Almadina, Florestaazul, 17.221705905073765, true>
<Almadina, Gongogi, 46.63471624173297, true>
<Almadina, Governadorlomantojúnior, 21.454652606676035, true>
<Almadina, Ibicaraí, 17.421185801571873, true>
<Almadina, Ibicuí, 39.87905661616839, true>
<Almadina, Iguaí, 48.416849068462035, true>
<Almadina, Itabuna, 40.048847713566275, true>
<Almadina, Itajudocolônia, 49.14957875727882, true>
<Almadina, Itajuípe, 29.212912395807226, true>
<Almadina, Itapitanga, 33.79607414025935, true>
<Almadina, Santacruzdavitória, 33.74343398618495, true>
<Almadina, Uruçuca, 40.33447839988312, true>
<Amargosa, Brejões, 22.139674715879647, true>
<Amargosa, Castroalves, 35.04150010512157, true>
<Amargosa, Cravolândia, 43.29191225887991, true>
<Amargosa, Dommacedocosta, 46.27701033958784, true>
<Amargosa, Elísiomedrado, 12.577350033238003, true>
<Amargosa, Itatim, 37.22048953738442, true>
<Amargosa, Jiquiriçá, 26.065876521912486, true>
<Amargosa, Laje, 24.85009519843391, true>
<Amargosa, Mutuípe, 24.522072771593084, true>
<Amargosa, Santoantôniodejesus, 37.469796971232476, true>
<Amargosa, Sãomigueldasmatas, 15.663482791322433, true>
<Amargosa, Ubaíra, 27.423350860630148, true>
<Amargosa, Varzedo, 23.369950860101266, true>
<Améliarodrigues, Alagoinhas, 46.84707218011719, true>
<Améliarodrigues, Antôniocardoso, 39.24437410613832, true>
<Améliarodrigues, Aramari, 44.43080270263275, true>
<Améliarodrigues, Cabaceirasdoparaguaçu, 49.27927011888324, true>
<Améliarodrigues, Cachoeira, 32.02462944426152, true>
<Améliarodrigues, Candeias, 38.286947010239025, true>
<Améliarodrigues, Conceiçãodafeira, 28.84604577415234, true>
<Améliarodrigues, Conceiçãodojacuípe, 7.356113613366203, true>
<Améliarodrigues, Coraçãodemaria, 16.52295169283364, true>
<Améliarodrigues, Cruzdasalmas, 48.35478310155167, true>
<Améliarodrigues, Feiradesantana, 27.040744606140752, true>
<Améliarodrigues, Governadormangabeira, 38.16614291952908, true>
<Améliarodrigues, Irará, 38.949439735681864, true>
<Améliarodrigues, Madrededeus, 41.622708066222664, true>
<Améliarodrigues, Maragogipe, 45.90372815364445, true>
<Améliarodrigues, Muritiba, 36.60228472290615, true>
<Améliarodrigues, Ouriçangas, 44.78462510112543, true>
<Améliarodrigues, Pedrão, 29.889949500641194, true>
<Améliarodrigues, Pojuca, 46.89992494903222, true>
<Améliarodrigues, Santanópolis, 42.815528604733316, true>
<Améliarodrigues, Sãofélix, 32.87829418881866, true>
<Améliarodrigues, Sãofranciscodoconde, 26.22185720182965, true>
<Améliarodrigues, Sãogonçalodoscampos, 21.31316106929941, true>
<Améliarodrigues, Sãosebastiãodopassé, 31.828536373167324, true>
<Améliarodrigues, Saubara, 38.136987639793155, true>
<Américadourada, Canarana, 44.373418317458324, true>
<Américadourada, Irecê, 48.63948592330339, true>
<Américadourada, Joãodourado, 26.46834160382491, true>
<Américadourada, Lapão, 43.47170473261519, true>
<Américadourada, Morrodochapéu, 32.40617634794693, true>
<Anagé, Aracatu, 41.05762414761139, true>
<Anagé, Belocampo, 48.470549920934296, true>
<Anagé, Caetanos, 39.130702530148014, true>
<Anagé, Caraíbas, 17.500517978886027, true>
<Anagé, Maetinga, 38.53773206431939, true>
<Anagé, Vitóriadaconquista, 41.6666995050948, true>
<Andorinha, Itiúba, 38.02391922779661, true>
<Andorinha, Jaguarari, 40.12726748624244, true>
<Andorinha, Senhordobonfim, 39.95261228203004, true>
<Angical, Baianópolis, 37.57439753866383, true>
<Angical, Barreiras, 35.67120414592606, true>
<Angical, Catolândia, 38.21392745261244, true>
<Angical, Cotegipe, 48.292808478029116, true>
<Angical, Cristópolis, 38.86217282452637, true>
<Angical, Riachãodasneves, 36.73836437323979, true>
<Anguera, Antôniocardoso, 34.20397578314527, true>
<Anguera, Cabaceirasdoparaguaçu, 42.632278856013556, true>
<Anguera, Candeal, 40.89091652817705, true>
<Anguera, Conceiçãodafeira, 47.784636906466545, true>
<Anguera, Feiradesantana, 32.696928185909165, true>
<Anguera, Ichu, 45.84416061232637, true>
<Anguera, Ipecaetá, 19.388338825919867, true>
<Anguera, Rafaeljambeiro, 39.60409379340075, true>
<Anguera, Riachãodojacuípe, 41.126318893187005, true>
<Anguera, Santanópolis, 43.5699790447359, true>
<Anguera, Santoestêvão, 30.701233629075123, true>
<Anguera, Sãogonçalodoscampos, 44.80610398858372, true>
<Anguera, Serrapreta, 9.369022376764141, true>
<Anguera, Tanquinho, 25.573399499963543, true>
<Antôniocardoso, Améliarodrigues, 39.24437410613832, true>
<Antôniocardoso, Anguera, 34.20397578314527, true>
<Antôniocardoso, Cabaceirasdoparaguaçu, 13.4718943904936, true>
<Antôniocardoso, Cachoeira, 24.847686501526375, true>
<Antôniocardoso, Castroalves, 49.84767166147577, true>
<Antôniocardoso, Conceiçãodafeira, 15.405315550279603, true>
<Antôniocardoso, Conceiçãodoalmeida, 37.62620939978894, true>
<Antôniocardoso, Conceiçãodojacuípe, 39.79843138450551, true>
<Antôniocardoso, Coraçãodemaria, 45.16374143706245, true>
<Antôniocardoso, Cruzdasalmas, 26.70251847879227, true>
<Antôniocardoso, Feiradesantana, 25.541234533122807, true>
<Antôniocardoso, Governadormangabeira, 20.25884721999192, true>
<Antôniocardoso, Ipecaetá, 24.374697008303862, true>
<Antôniocardoso, Maragogipe, 43.745572359025914, true>
<Antôniocardoso, Muritiba, 26.023779638270273, true>
<Antôniocardoso, Rafaeljambeiro, 41.72086996549303, true>
<Antôniocardoso, Santoestêvão, 14.455512861766026, true>
<Antôniocardoso, Sãofelipe, 45.24328329805843, true>
<Antôniocardoso, Sãofélix, 24.7141486929042, true>
<Antôniocardoso, Sãogonçalodoscampos, 18.147383910463557, true>
<Antôniocardoso, Sapeaçu, 32.70993485139189, true>
<Antôniocardoso, Serrapreta, 38.56198839029862, true>
<Antôniogonçalves, Caldeirãogrande, 49.418607358770004, true>
<Antôniogonçalves, Campoformoso, 9.099616746895963, true>
<Antôniogonçalves, Itiúba, 47.92628217841774, true>
<Antôniogonçalves, Jaguarari, 36.66352865636014, true>
<Antôniogonçalves, Pindobaçu, 20.927239070483616, true>
<Antôniogonçalves, Pontonovo, 35.90385753620396, true>
<Antôniogonçalves, Senhordobonfim, 16.470895627043042, true>
<Aporá, Acajutiba, 6.836292925626274, true>
<Aporá, Cardealdasilva, 35.36254873705549, true>
<Aporá, Crisópolis, 17.743933112528637, true>
<Aporá, Esplanada, 21.360127937431546, true>
<Aporá, Inhambupe, 33.33974875364395, true>
<Aporá, Itapicuru, 41.87971719906809, true>
<Aporá, Jandaíra, 33.97999152906776, true>
<Aporá, Olindina, 42.57324174428038, true>
<Aporá, Cristinápolis, 40.93858432022531, true>
<Aporá, Tomardogeru, 41.333141434307755, true>
<Apuarema, Aiquara, 34.04525758709324, true>
<Apuarema, Barradorocha, 42.23433310639015, true>
<Apuarema, Gandu, 31.20835014455176, true>
<Apuarema, Ibirataia, 25.925495939640587, true>
<Apuarema, Ipiaú, 31.18879022308395, true>
<Apuarema, Itagi, 44.4096065629037, true>
<Apuarema, Itagibá, 49.28404056951536, true>
<Apuarema, Itamari, 11.141982987700715, true>
<Apuarema, Itaquara, 49.72707905188935, true>
<Apuarema, Jaguaquara, 43.335562453145556, true>
<Apuarema, Jequié, 35.982049532441096, true>
<Apuarema, Jitaúna, 23.72317279737326, true>
<Apuarema, Novaibiá, 15.003665331124669, true>
<Apuarema, Piraídonorte, 40.97513176907984, true>
<Apuarema, Teolândia, 41.13790403262806, true>
<Apuarema, Ubatã, 46.400616135565016, true>
<Apuarema, Wenceslauguimarães, 34.722649598634476, true>
<Araças, Alagoinhas, 25.585028824466498, true>
<Araças, Aramari, 35.17899868422075, true>
<Araças, Cardealdasilva, 41.15571933516683, true>
<Araças, Diasd`ávila, 45.39921630487327, true>
<Araças, Itanagra, 17.887456223587574, true>
<Araças, Matadesãojoão, 36.152153606416384, true>
<Araças, Pedrão, 49.11904994248042, true>
<Araças, Pojuca, 27.05511101484781, true>
<Araças, Sãosebastiãodopassé, 45.093387944035484, true>
<Aracatu, Anagé, 41.05762414761139, true>
<Aracatu, Brumado, 33.41659004293388, true>
<Aracatu, Caraíbas, 39.019931311696475, true>
<Aracatu, Maetinga, 26.198976493300272, true>
<Aracatu, Malhadadepedras, 45.39259390857677, true>
<Aracatu, Presidentejânioquadros, 36.99085837608412, true>
<Aramari, Águafria, 38.44105808245337, true>
<Aramari, Alagoinhas, 9.682455918619718, true>
<Aramari, Améliarodrigues, 44.43080270263275, true>
<Aramari, Araças, 35.17899868422075, true>
<Aramari, Conceiçãodojacuípe, 39.775251082709545, true>
<Aramari, Coraçãodemaria, 32.5166060860281, true>
<Aramari, Inhambupe, 36.493919427204744, true>
<Aramari, Irará, 29.604877313288313, true>
<Aramari, Ouriçangas, 15.21693705688432, true>
<Aramari, Pedrão, 17.829739481701562, true>
<Aramari, Pojuca, 42.23346056624963, true>
